,image_name,caption
2,540667fa38f0d81983bdebdf_2.jpg,"Mr. Cuomo in Lower Manhattan on Tuesday. “Anyone who says debates are always a service to democracy,” he said, “hasn’t watched all the debates that I’ve been in.”"
0,54454ec638f0d832c813e970_0.jpg,"A bar car on a train from Grand Central Terminal in 1968, left, and in 2010."
0,5465385038f0d84e23dd2c19_0.jpg,"""This Is Our Youth"": As brought to thin-skinned, full-blooded life by, from left, Michael Cera, Kieran Culkin and Tavi Gevinson, the three young characters in Anna D. Shapiro’s kinetically charged revival of this fine Kenneth Lonergan play are in a state of permanent free-fall. They exquisitely capture the sense of being lost, formless and on your own that descends with the end of adolescence (2:20). Cort Theater, 138 West 48th Street, Manhattan, 212-239-6200, thisisouryouthbroadway.com. (Ben Brantley)"
0,540f080a38f0d863ce5a5871_0.jpg,
0,515db993cf28d0219d004b89_0.jpg,"Alex Rodriguez watched a two-run homer fly into the Yankee Stadium stands in the first inning, as the Yankees continued their dominance of the Twins."
0,515db993cf28d0219d004b88_0.jpg,"Derek Stepan after scoring an empty-net goal that capped a big rally for the Rangers, who are now seventh in the East race."
0,5b09ee4d068401528a2b0055_1.jpg,"The use of the tagline “No Sesame. All Street.” in the movie’s promotions prompted Sesame Workshop to sue the filmmakers, saying that they’re tarnishing the “Sesame Street” brand."
1,5b09ee4d068401528a2b0055_0.jpg,"Melissa McCarthy stars in the movie “The Happytime Murders,” which features puppets in a seedy world of sex, drugs and murder."
0,54180ff038f0d851fd3a8dbf_0.jpg,"Assemblymen Michael N. Gianaris, left, and William B. Magnarelli, right, worked the phones as others conferred Wednesday."
0,583672de95d0e03926072426_0.jpg,"Boys in Srinagar, the summer capital of Indian Kashmir, playing cricket under the Chinar trees of Nishat Garden."
0,54449a5238f0d82782d9bd15_0.jpg,"Jon Weber, 32, led the Yankees with a .483 average in spring training, but is headed for Class AAA Scranton/Wilkes-Barre."
0,56cc2dae38f0d80fb3eb243a_1.jpg,
1,56cc2dae38f0d80fb3eb243a_0.jpg,
0,54100b5f38f0d87641c687c9_0.jpg,"A stop on a May 14 tour of modern homes in Charlotte, N.C."
0,571d5dc238f0d8550bf1a65f_0.jpg,"Dima al-Wawi, 12, was comforted by her mother, Sabha al-Wawi, at a checkpoint near the West Bank town of Tulkarm on Sunday after her release from an Israeli prison for trying to stab a security guard."
0,5a17fbb995d0e0246f218629_0.jpg,
0,5b0ed2d8068401528a2b08e2_1.jpg,"Parijat Desai, who has a background in classical Indian dance, in her solo “O.O.F. (studies in the opposite of fear).”"
1,5b0ed2d8068401528a2b08e2_0.jpg,Mina Nishimura in Ellen Fisher’s “Time Don’t Stop for Nobody” at La Mama Moves!
2,5b0ed2d8068401528a2b08e2_2.jpg,"Kim Henry in “Les Choses Dernières,” a solo based on a Paul Auster novel and choreographed by Lucie Grégoire."
0,515db993cf28d0219d004b87_1.jpg,"Butler's Matt Howard, left, made only 1 of 13 field-goal tries."
1,515db993cf28d0219d004b87_0.jpg,"UConn's Kemba Walker had 16 points, below his N.C.A.A. average."
0,53829a4a38f0d859e917eb2b_1.jpg,Mark Putnam created ads for President Obama in both runs.
1,53829a4a38f0d859e917eb2b_2.jpg,"Mark Putnam watching his spot for Steven Fulop, mayor of Jersey City, swimming the Hudson in February."
0,5242626838f0d8198973ba0e_0.jpg,"A fermentation machine producing algae used to make oil at the Solazyme plant in South San Francisco, Calif."
0,54f97ac538f0d81f0d7a62df_1.jpg,"Sarah Grimké Aucoin, director of the Urban Park Rangers, in Pelham Bay Park at a coyote camera spot."
1,54f97ac538f0d81f0d7a62df_0.jpg,A coyote photographed by a motion sensor camera in Pugsley Creek Park in the Bronx in 2011.
2,54f97ac538f0d81f0d7a62df_3.jpg,A statue at Van Cortlandt Park commemorating a female killed on the Deegan Expressway in 1995.
3,54f97ac538f0d81f0d7a62df_5.jpg,A coyote in Pelham Bay Park in 2014.
4,54f97ac538f0d81f0d7a62df_4.jpg,A sensor camera on a tree.
0,5a686169d4211f00015bd398_1.jpg,President Trump and Attorney General Jeff Sessions in December.
1,5a686169d4211f00015bd398_0.jpg,"Judge Rosemarie Aquilina has vowed to let every victim speak at the sentencing hearing for Lawrence Nassar, a doctor for U.S.A. Gymnastics who has pleaded guilty to multiple sex crimes. Nearly 140 women and girls have done so."
2,5a686169d4211f00015bd398_7.jpg,"Tammy Duckworth, a Democrat from Illinois, will become the first U.S. senator to give birth while in office after she announced on Tuesday that she was expecting her second child. Ms. Duckworth, 49, is also a veteran of the Iraq war who lost both legs during a tour in 2004. She is pictured with her daughter, Abigail."
3,5a686169d4211f00015bd398_6.jpg,"Sally Hawkins, left, and Octavia Spencer were both nominated for their roles in “The Shape of Water.”"
4,5a686169d4211f00015bd398_8.jpg,Enjoying a canned beer in style in 1935.
0,58d94cdb95d0e02489b93900_1.jpg,David Skeist as a cartoonlike swell in “Old-Fashioned Prostitutes.”
1,58d94cdb95d0e02489b93900_0.jpg,Old-Fashioned Prostitutes (A True Romance)  Pure memories are hard to come by: Rocco Sisto and Alenka Kraigher in this play at the Public Theater.
0,5331d27a38f0d87661dd2cda_1.jpg,"A mock gallery, at right, helps San Francisco Museum of Modern Art officials, left, prepare for their updated building."
1,5331d27a38f0d87661dd2cda_0.jpg,"Eliza Chiasson with Richard Diebenkorn’s “Woman in Profile”; left, a piece by Enrique Chagoya. Both are from the San Francisco Museum of Modern Art."
2,5331d27a38f0d87661dd2cda_2.jpg,"Neal Benezra, the director, in the foreground, points out its future place in the skyline."
0,51a63c6940e9ec65d203a10b_0.jpg,"Roy Hibbert, shooting against Chris Andersen, is averaging 22.8 points a game against the Heat."
0,5390e65738f0d80641398efb_0.jpg,The 2015 Audi A8.
0,53ef5f8a38f0d876e7856362_0.jpg,
0,562d530638f0d8190048315a_0.jpg,"Disclosure, the dance music duo of brothers Guy, left, and Howard Lawrence, performing at Madison Square Garden on Saturday night."
0,50faef2800315214fbb85fad_1.jpg,"The Nets are tall, but their defense is hampered by shortcomings in team speed and athleticism."
1,50faef2800315214fbb85fad_0.jpg,Carmelo Anthony (7) affords the Knicks a strong focal point for their offense at critical times.
0,541f23b838f0d82d9dae0cf4_0.jpg,"""Forever"": On Monday on ABC, Ioan Gruffudd, left, with Mackenzie Mauzy, stars as a medical examiner."
0,51c1d6a37e0d9c0839d29b19_0.jpg,
0,54381a8738f0d83c143b89b5_0.jpg,President Hamid Karzai of Afghanistan at a news conference in Kabul last December.
0,51c1d38c7e0d9c0839d29aaf_1.jpg,The center in Houston was designed by Yoshio Taniguchi. The new buildings cost about $50 million.
1,51c1d38c7e0d9c0839d29aaf_0.jpg,"Asia Society is opening new buildings in Hong Kong, above, and Houston."
0,5a9920fc410cf7000162ed67_1.jpg,Pallbearers arrived with the coffin of Billy Graham.
1,5a9920fc410cf7000162ed67_0.jpg,"President Trump; the first lady, Melania Trump; Vice President Mike Pence and his wife, Karen Pence, arriving at the funeral for the Rev. Billy Graham at the Billy Graham Library in Charlotte, N.C., on Friday."
2,5a9920fc410cf7000162ed67_2.jpg,"Franklin Graham, center, with his wife, Jane Austin Cunningham Graham, at his father’s funeral on Friday."
0,58bd1c0595d0e024902fdb68_0.jpg,President Trump at a meeting with business leaders in January. Corporate tax reform was part of the discussion.
0,540a020138f0d84fb8833150_1.jpg,"The “Hanging Houses” of Cuenca, a 45-minute train trip from Madrid, are home to the well-regarded Museo de Arte Abstracto Español."
1,540a020138f0d84fb8833150_0.jpg,"LEFT: The cathedral of Cuenca, Spain, damaged in the Civil War, was renovated with windows by two abstract artists. RIGHT: The Ars Natura, a natural history museum, is known also for its restaurant."
0,54184a1038f0d851fd3a9315_1.jpg,"James, 25, has done well financially with the Cleveland Cavaliers, as his mansion in Bath, Ohio, attests."
1,54184a1038f0d851fd3a9315_0.jpg,"LeBron James, center, with a group of high school players at his academy on Wednesday at the University of Akron."
0,5406177438f0d81983bde56e_0.jpg,"Lviv, Ukraine."
0,564a377238f0d83ab2f5a385_1.jpg,"An artist's conception of Haramiyavia, which lived in Greenland more than 200 million years ago. The distance from the ear to the tip of nose was about one inch."
1,564a377238f0d83ab2f5a385_0.jpg,"CT scans enabled paleontologists to reconstruct the jawbones and teeth of Haramiyavia, a rodentlike animal that lived in Greenland more than 200 million years ago. A new analysis indicates it was outside the family tree of mammals, though related."
2,564a377238f0d83ab2f5a385_3.jpg,The original analysis of Haramiyavia required years of preparation to expose the fossil.
0,51814161cf28d05efe000011_1.jpg,A baseball stadium in Tokyo was found to be contaminated with radioactive cesium. There have been calls for broader testing.
1,51814161cf28d05efe000011_0.jpg,"Toshiyuki Hattori, who runs a sewage plant in Tokyo, surrounded by sacks of radioactive sludge."
0,592dd33395d0e024b5873b19_0.jpg,Police officers in the Bedford-Stuyvesant neighborhood of Brooklyn. A report by a federal monitor found that the number of street stops by New York City police officers has plunged since 2011.
0,5444004538f0d82782d9b02c_0.jpg,"Clockwise from left: Johnny Gandelsman, Nicholas Cords, Kojiro Umezaki and the brothers Eric and Colin Jacobsen on Monday."
0,52c0de8b38f0d82ddfa161bc_0.jpg,"San Francisco’s Anquan Boldin, breaking free from Arizona’s Jerraud Powers, had 9 receptions for 149 yards on Sunday."
0,5870bc3c95d0e03926079775_1.jpg,"Ms. Mugabe attending an address by her husband, President Robert Mugabe, to party supporters in Harare in September."
1,5870bc3c95d0e03926079775_0.jpg,"Grace Mugabe, center, at the opening of the Zimbabwe African National Union-Patriotic Front’s annual congress last month in Masvingo, Zimbabwe."
0,541af71738f0d80959e6d666_0.jpg,David Brooks
0,50c155a900315214fbb7e12e_0.jpg,"Jane Lighty, left, and Pete-e Petersen received the first gay marriage license in Washington State."
0,58a81b4995d0e024746374ff_1.jpg,
1,58a81b4995d0e024746374ff_0.jpg,
2,58a81b4995d0e024746374ff_3.jpg,
3,58a81b4995d0e024746374ff_2.jpg,
4,58a81b4995d0e024746374ff_5.jpg,
5,58a81b4995d0e024746374ff_4.jpg,
6,58a81b4995d0e024746374ff_7.jpg,
7,58a81b4995d0e024746374ff_6.jpg,
8,58a81b4995d0e024746374ff_8.jpg,
0,5220b2f238f0d8740ac9b3aa_1.jpg,Angela Merkel at Dachau on Tuesday. Her visit coincided with a violent protest in Berlin over a planned refugee center.
0,540a76f938f0d84fb8833a99_0.jpg,Coach Mike Tomlin with his Steelers on media day at Cowboys Stadium on Tuesday.
0,5220a30a38f0d8740ac9a909_1.jpg,Luke Scott had nine home runs and a .249 average this season before going on the disabled list.
1,5220a30a38f0d8740ac9a909_0.jpg,"Tampa Bay Rays player Luke Scott shows off the latest adornment for his locker, courtesy of a boar he speared."
0,525f41d838f0d86e01ab5d91_1.jpg,Migrant workers in Freixenet’s vineyards.
1,525f41d838f0d86e01ab5d91_0.jpg,"José Luis Bonet Ferrer, president of Freixenet, the major sparkling wine producer in Catalonia, Spain, expresses concern about economic blowback from the Catalan independence movement."
0,53fd982538f0d85b06413626_0.jpg,David Brooks
0,595c08e895d0e025509986e8_0.jpg,
0,58ddaa1995d0e02489b945e8_1.jpg,"Donald Harvey in 1987, after he was convicted of murder."
1,58ddaa1995d0e02489b945e8_0.jpg,Donald Harvey at his sentencing in 1987 in Cincinnati. He was serving consecutive life sentences when he died on Thursday.
0,53f2a97f38f0d847437dfdbf_1.jpg,"He was pronounced dead at a Peshawar hospital, right."
1,53f2a97f38f0d847437dfdbf_0.jpg,Mukarram Khan Aatif was shot repeatedly in northwest Pakistan as he prayed at a mosque.
0,595fb96595d0e0246f1f942b_1.jpg,Benjamin Moser
1,595fb96595d0e0246f1f942b_0.jpg,Siddhartha Deb
0,54179adb38f0d851fd3a832b_0.jpg,"Richard Berman, in the Washington offices of Berman and Company, has founded six nonprofit organizations that his critics say are just moneymakers for his communications firm."
0,57fab36895d0e021d798af3f_1.jpg,The Jets’ Brandon Marshall held on to the ball for a second-quarter touchdown as Ross Cockrell defended.
1,57fab36895d0e021d798af3f_0.jpg,The Steelers’ Sammie Coates beat Jets cornerback Marcus Williams for a 72-yard touchdown reception in the first quarter. Williams was starting in place of Darrelle Revis.
0,591afc8b95d0e024b587115d_1.jpg,A satellite image of what the State Department has described as a building in a Syrian prison complex that has been modified to support a crematory.
1,591afc8b95d0e024b587115d_0.jpg,"The Syrian chief negotiator, Bashar al-Jaafari, center, arriving at United Nations headquarters in Geneva on Tuesday."
0,5220c0ae38f0d8740ac9b76d_1.jpg,"Morgan Munsey is reminded of a story by a street in Bedford- Stuyvesant, Brooklyn. He knows quite a few as a tour leader there for the Municipal Art Society."
1,5220c0ae38f0d8740ac9b76d_0.jpg,"As a real estate agent, Morgan Munsey co-brokered the sale of a two-family house on Decatur Street."
2,5220c0ae38f0d8740ac9b76d_2.jpg,A house on Decatur Street
0,5a154aac95d0e0246f218069_1.jpg,"The B, one of two new ships coming from U by Uniworld."
1,5a154aac95d0e0246f218069_0.jpg,"Paddle-boarding in Bora Bora, on a Haumana cruise."
0,5409d31e38f0d852c36f6d4f_1.jpg,"Residents checked cars in Tunis to protect themselves from alleged supporters of the former president, Zine el-Abidine Ben Ali on Sunday."
1,5409d31e38f0d852c36f6d4f_0.jpg,A police officer in Tunis carried a club on a tense Sunday afternoon. Gunfights broke out in parts of the city during the day.
2,5409d31e38f0d852c36f6d4f_3.jpg,"Rafiq Belhaj Kacem, the former interior minister, was arrested by the military, reports said."
3,5409d31e38f0d852c36f6d4f_2.jpg,"Reports said that Ali Seriati, who had been in charge of security for President Zine el-Abedine Ben Ali, was arrested by Tunisian military."
0,527a133c38f0d826739089c2_1.jpg,"Coach Mike Rice with a Robert Morris University player, Karon Abraham, during a timeout, February 2010."
1,527a133c38f0d826739089c2_0.jpg,"Mike Rice, the former head basketball coach at Rutgers University, coaching at a training camp at Albright College in Pennsylvania in August."
2,527a133c38f0d826739089c2_3.jpg,"Mike Rice Sr. in the early ’80s, when he was head coach at Duquesne University."
3,527a133c38f0d826739089c2_2.jpg,Mike Rice during his senior year of high school in 1987.
0,5a2ad4797c459f246b639ade_1.jpg,Daniel Barenboim conducting the Staatskapelle Berlin on Dec. 7.
1,5a2ad4797c459f246b639ade_0.jpg,"A seven-year restoration of the Berlin State Opera’s home is ongoing, but it is hosting the company’s 275th-anniversary celebrations."
2,5a2ad4797c459f246b639ade_3.jpg,"The opera house is on Berlin’s central boulevard, Unter den Linden."
3,5a2ad4797c459f246b639ade_2.jpg,"The opera house, shown here in 1942, became an important showcase of German cultural might under the Nazis."
4,5a2ad4797c459f246b639ade_4.jpg,"Richard Strauss, left, in a dressing room of the opera house in 1934."
0,53f53bd938f0d87ef470e1a3_0.jpg,"By some analysts’ measures, turnout is down thus far from four years ago among Republican voters in primaries and caucuses."
0,581cf6db95d0e01ffc1e1954_0.jpg,"Lam Wing-kee, left, one of five Hong Kong booksellers who went missing last year, outside the bookstore at the center of the case during a protest last June."
0,5879b80395d0e0392607ab26_0.jpg,The Final Four national championship game between the Villanova Wildcats and the North Carolina Tar Heels last April in Houston.
0,56586a2438f0d85344372ff3_0.jpg,"“For me, the Islamist groups on the ground are like the Ku Klux Klan in the U.S., or the Nazis in Germany.” YANAR MOHAMMED"
0,540396c638f0d80e250f40c7_1.jpg,Silas Malafaia gives an interview at the backyard of a hotel prior to an event.
1,540396c638f0d80e250f40c7_0.jpg,"“God called on me to be a pastor, and I won’t exchange that for being a politician.” - Silas Malafaia"
0,51c210087e0d9c0839d2a223_1.jpg,The new Fekkai Summer Style Blow Out Bar at the Frédéric Fekkai Fifth Avenue salon.
1,51c210087e0d9c0839d2a223_0.jpg,"At, Uni K Wax Centers stencils are an educational tool for the waxers."
2,51c210087e0d9c0839d2a223_2.jpg,"Blushington Beauty and Makeup Lounge in West Hollywood, Calif."
